,ATP,Round,Player,WRank,LRank,Day,Month,Year,Rank,Win
69446,62,1,Kubot L.,70,71,21,10,2013,70,1
69447,62,1,Gimeno-Traver D.,70,71,21,10,2013,71,0
69448,62,1,Kamke T.,81,76,21,10,2013,81,1
69449,62,1,Hanescu V.,81,76,21,10,2013,76,0
69450,62,1,Federer R.,6,62,21,10,2013,6,1
69451,62,1,Mannarino A.,6,62,21,10,2013,62,0
69452,62,1,Dolgopolov O.,38,88,21,10,2013,38,1
69453,62,1,De Schepper K.,38,88,21,10,2013,88,0
69454,63,1,Fognini F.,17,112,21,10,2013,17,1
69455,63,1,Klizan M.,17,112,21,10,2013,112,0
69456,63,1,Tursunov D.,39,56,21,10,2013,39,1
69457,63,1,Montanes A.,39,56,21,10,2013,56,0
69458,63,1,Falla A.,111,16,22,10,2013,111,1
69459,63,1,Simon G.,111,16,22,10,2013,16,0
69460,63,1,Przysiezny M.,73,32,22,10,2013,73,1
69461,63,1,Verdasco F.,73,32,22,10,2013,32,0
69462,63,1,Almagro N.,13,50,22,10,2013,13,1
69463,63,1,Andujar P.,13,50,22,10,2013,50,0
69464,63,1,Benneteau J.,33,30,22,10,2013,33,1
69465,63,1,Lopez F.,33,30,22,10,2013,30,0
69466,63,1,Sousa J.,53,64,22,10,2013,53,1
69467,63,1,Garcia-Lopez G.,53,64,22,10,2013,64,0
69468,63,1,Janowicz J.,15,66,22,10,2013,15,1
69469,63,1,Carreno-Busta P.,15,66,22,10,2013,66,0
69470,62,1,Karlovic I.,83,7,22,10,2013,83,1
69471,62,1,Berdych T.,83,7,22,10,2013,7,0
69472,62,1,Baghdatis M.,97,72,22,10,2013,97,1
69473,62,1,Becker B.,97,72,22,10,2013,72,0
69474,62,1,Istomin D.,48,51,22,10,2013,48,1
69475,62,1,Zeballos H.,48,51,22,10,2013,51,0
69476,62,1,Nishikori K.,18,175,22,10,2013,18,1
69477,62,1,Chiudinelli M.,18,175,22,10,2013,175,0
69478,62,1,Brands D.,58,27,22,10,2013,58,1
69479,62,1,Seppi A.,58,27,22,10,2013,27,0
69480,62,1,Roger-Vasselin E.,65,8,22,10,2013,65,1
69481,62,1,Wawrinka S.,65,8,22,10,2013,8,0
69482,62,2,Dodig I.,29,18,23,10,2013,29,1
69483,62,2,Nishikori K.,29,18,23,10,2013,18,0
69484,63,2,Tursunov D.,39,63,23,10,2013,39,1
69485,63,2,Bautista R.,39,63,23,10,2013,63,0
69486,63,2,Fognini F.,17,35,23,10,2013,17,1
69487,63,2,Granollers M.,17,35,23,10,2013,35,0
69488,63,1,Kohlschreiber P.,24,12,23,10,2013,24,1
69489,63,1,Haas T.,24,12,23,10,2013,12,0
69490,63,1,Ferrer D.,3,31,23,10,2013,3,1
69491,63,1,Monfils G.,3,31,23,10,2013,31,0
69492,63,1,Nieminen J.,41,26,23,10,2013,41,1
69493,63,1,Paire B.,41,26,23,10,2013,26,0
69494,63,1,Chardy J.,36,43,23,10,2013,36,1
69495,63,1,Mayer F.,36,43,23,10,2013,43,0
69496,63,1,Isner J.,14,25,23,10,2013,14,1
69497,63,1,Gulbis E.,14,25,23,10,2013,25,0
69498,62,1,Mathieu P.H.,101,96,23,10,2013,101,1
69499,62,1,Kudla D.,101,96,23,10,2013,96,0
69500,62,1,Pospisil V.,40,46,23,10,2013,40,1
69501,62,1,Haase R.,40,46,23,10,2013,46,0
69502,62,1,Llodra M.,55,10,23,10,2013,55,1
69503,62,1,Gasquet R.,55,10,23,10,2013,10,0
69504,62,2,Federer R.,6,48,23,10,2013,6,1
69505,62,2,Istomin D.,6,48,23,10,2013,48,0
69506,62,1,Dimitrov G.,22,45,23,10,2013,22,1
69507,62,1,Stepanek R.,22,45,23,10,2013,45,0
69508,62,1,Del Potro J.M.,5,224,23,10,2013,5,1
69509,62,1,Laaksonen H.,5,224,23,10,2013,224,0
69510,63,2,Chardy J.,36,14,24,10,2013,36,1
69511,63,2,Isner J.,36,14,24,10,2013,14,0
69512,62,2,Pospisil V.,40,83,24,10,2013,40,1
69513,62,2,Karlovic I.,40,83,24,10,2013,83,0
69514,62,2,Roger-Vasselin E.,65,81,24,10,2013,65,1
69515,62,2,Kamke T.,65,81,24,10,2013,81,0
69516,62,2,Brands D.,58,70,24,10,2013,58,1
69517,62,2,Kubot L.,58,70,24,10,2013,70,0
69518,62,2,Mathieu P.H.,101,55,24,10,2013,101,1
69519,62,2,Llodra M.,101,55,24,10,2013,55,0
69520,62,2,Del Potro J.M.,5,97,24,10,2013,5,1
69521,62,2,Baghdatis M.,5,97,24,10,2013,97,0
69522,63,2,Nieminen J.,41,111,24,10,2013,41,1
69523,63,2,Falla A.,41,111,24,10,2013,111,0
69524,63,2,Almagro N.,13,73,24,10,2013,13,1
69525,63,2,Przysiezny M.,13,73,24,10,2013,73,0
69526,63,2,Ferrer D.,3,33,24,10,2013,3,1
69527,63,2,Benneteau J.,3,33,24,10,2013,33,0
69528,63,2,Janowicz J.,15,53,24,10,2013,15,1
69529,63,2,Sousa J.,15,53,24,10,2013,53,0
69530,63,2,Youzhny M.,21,24,24,10,2013,21,1
69531,63,2,Kohlschreiber P.,21,24,24,10,2013,24,0
69532,62,2,Dimitrov G.,22,38,24,10,2013,22,1
69533,62,2,Dolgopolov O.,22,38,24,10,2013,38,0
69534,63,5,Ferrer D.,3,15,25,10,2013,3,1
69535,63,5,Janowicz J.,3,15,25,10,2013,15,0
69536,63,5,Youzhny M.,21,41,25,10,2013,21,1
69537,63,5,Nieminen J.,21,41,25,10,2013,41,0
69538,63,5,Almagro N.,13,17,25,10,2013,13,1
69539,63,5,Fognini F.,13,17,25,10,2013,17,0
69540,63,5,Tursunov D.,39,36,25,10,2013,39,1
69541,63,5,Chardy J.,39,36,25,10,2013,36,0
69542,62,5,Federer R.,6,22,25,10,2013,6,1
69543,62,5,Dimitrov G.,6,22,25,10,2013,22,0
69544,62,5,Del Potro J.M.,5,101,25,10,2013,5,1
69545,62,5,Mathieu P.H.,5,101,25,10,2013,101,0
69546,62,5,Pospisil V.,40,29,25,10,2013,40,1
69547,62,5,Dodig I.,40,29,25,10,2013,29,0
69548,62,5,Roger-Vasselin E.,65,58,25,10,2013,65,1
69549,62,5,Brands D.,65,58,25,10,2013,58,0
69550,62,6,Federer R.,6,40,26,10,2013,6,1
69551,62,6,Pospisil V.,6,40,26,10,2013,40,0
69552,62,6,Del Potro J.M.,5,65,26,10,2013,5,1
69553,62,6,Roger-Vasselin E.,5,65,26,10,2013,65,0
69554,63,6,Youzhny M.,21,39,26,10,2013,21,1
69555,63,6,Tursunov D.,21,39,26,10,2013,39,0
69556,63,6,Ferrer D.,3,13,26,10,2013,3,1
69557,63,6,Almagro N.,3,13,26,10,2013,13,0
69558,62,7,Del Potro J.M.,5,6,27,10,2013,5,1
69559,62,7,Federer R.,5,6,27,10,2013,6,0
69560,63,7,Youzhny M.,21,3,27,10,2013,21,1
69561,63,7,Ferrer D.,21,3,27,10,2013,3,0
69562,64,1,Herbert P.H.,189,26,28,10,2013,189,1
69563,64,1,Paire B.,189,26,28,10,2013,26,0
69564,64,1,Nishikori K.,19,35,28,10,2013,19,1
69565,64,1,Benneteau J.,19,35,28,10,2013,35,0
69566,64,1,Kohlschreiber P.,23,25,28,10,2013,23,1
69567,64,1,Seppi A.,23,25,28,10,2013,25,0
69568,64,1,Verdasco F.,34,24,28,10,2013,34,1
69569,64,1,Gulbis E.,34,24,28,10,2013,24,0
69570,64,1,Rosol L.,44,33,28,10,2013,44,1
69571,64,1,Chardy J.,44,33,28,10,2013,33,0
69572,64,1,Haase R.,49,45,28,10,2013,49,1
69573,64,1,Istomin D.,49,45,28,10,2013,45,0
69574,64,1,Lopez F.,29,55,28,10,2013,29,1
69575,64,1,Tomic B.,29,55,28,10,2013,55,0
69576,64,1,Giraldo S.,80,61,28,10,2013,80,1
69577,64,1,Mannarino A.,80,61,28,10,2013,61,0
69578,64,1,Cilic M.,41,70,28,10,2013,41,1
69579,64,1,Sijsling I.,41,70,28,10,2013,70,0
69580,64,2,Gasquet R.,10,34,29,10,2013,10,1
69581,64,2,Verdasco F.,10,34,29,10,2013,34,0
69582,64,2,Djokovic N.,2,189,29,10,2013,2,1
69583,64,2,Herbert P.H.,2,189,29,10,2013,189,0
69584,64,2,Janowicz J.,14,80,29,10,2013,14,1
69585,64,2,Giraldo S.,14,80,29,10,2013,80,0
69586,64,2,Nishikori K.,19,9,29,10,2013,19,1
69587,64,2,Tsonga J.W.,19,9,29,10,2013,9,0
69588,64,1,Andujar P.,52,32,29,10,2013,52,1
69589,64,1,Pospisil V.,52,32,29,10,2013,32,0
69590,64,1,Dodig I.,36,48,29,10,2013,36,1
69591,64,1,Roger-Vasselin E.,36,48,29,10,2013,48,0
69592,64,1,Mahut N.,56,59,29,10,2013,56,1
69593,64,1,Dolgopolov O.,56,59,29,10,2013,59,0
69594,64,1,Przysiezny M.,65,38,29,10,2013,65,1
69595,64,1,Nieminen J.,65,38,29,10,2013,38,0
69596,64,1,Dimitrov G.,22,50,29,10,2013,22,1
69597,64,1,Llodra M.,22,50,29,10,2013,50,0
69598,64,1,Granollers M.,39,30,29,10,2013,39,1
69599,64,1,Tursunov D.,39,30,29,10,2013,30,0
69600,64,2,Raonic M.,11,49,30,10,2013,11,1
69601,64,2,Haase R.,11,49,30,10,2013,49,0
69602,64,2,Federer R.,6,21,30,10,2013,6,1
69603,64,2,Anderson K.,6,21,30,10,2013,21,0
